symbol	base	module	count	status_counts	resolved_ea	example_ea	example_line
MINITQY_ptr_0000C7B5@MOTION	MINITQY_ptr_0000C7B5	MOTION	1	direct:1	0x0000C7B5	0x000045D4	CODE:000045D4                 ldi     @MINITQY_ptr_0000C7B5@MOTION,ar2 ; LDL
MINITQZ_ptr_0000C7B1@MOTION	MINITQZ_ptr_0000C7B1	MOTION	1	direct:1	0x0000C7B1	0x000045A0	CODE:000045A0                 ldi     @MINITQZ_ptr_0000C7B1@MOTION,ar2 ; LDL
MINITQZ_ptr_0000C7B6@MOTION	MINITQZ_ptr_0000C7B6	MOTION	1	direct:1	0x0000C7B6	0x000045D7	CODE:000045D7                 ldi     @MINITQZ_ptr_0000C7B6@MOTION,ar2 ; LDL
missle_blue_ptr_0000C754@WAVE	missle_blue_ptr_0000C754	WAVE	1	direct:1	0x0000C754	0x00009512	CODE:00009512                 ldi     @missle_blue_ptr_0000C754@WAVE,ar2 ; LDL
missle_red_ptr_0000C753@WAVE	missle_red_ptr_0000C753	WAVE	1	direct:1	0x0000C753	0x00009510	CODE:00009510                 ldi     @missle_red_ptr_0000C753@WAVE,ar2 ; LDL
missle_yellow_ptr_0000C752@WAVE	missle_yellow_ptr_0000C752	WAVE	1	direct:1	0x0000C752	0x0000950E	CODE:0000950E                 ldi     @missle_yellow_ptr_0000C752@WAVE,ar2 ; LDL
MKVFX1@PLYR	MKVFX1	PLYR	1	direct:1	0x00003151	0x0000314A	CODE:0000314A                 bne     MKVFX1@PLYR
MOMT@DIAG	MOMT	DIAG	1	direct:1	0x00000A35	0x00000A38	CODE:00000A38                 ldi     @MOMT@DIAG,ar7
MOTIONDIS@COIN	MOTIONDIS	COIN	1	direct:1	0x00007658	0x0000765D	CODE:0000765D                 ldi     @MOTIONDIS@COIN,ar2
MOTION_MENU_ptr_0000C847@DIAG	MOTION_MENU_ptr_0000C847	DIAG	1	direct:1	0x0000C847	0x00000A36	CODE:00000A36                 ldi     @MOTION_MENU_ptr_0000C847@DIAG,ar5 ; LDL
MOTION_SAFETY_CODES_ptr_0000C8D2@DIAG	MOTION_SAFETY_CODES_ptr_0000C8D2	DIAG	1	direct:1	0x0000C8D2	0x0000117B	CODE:0000117B                 ldi     @MOTION_SAFETY_CODES_ptr_0000C8D2@DIAG,ar2 ; LDL
MOTION_SAFETY_TYPE	MOTION_SAFETY_TYPE		1	direct:1	0x0000EB84	0x00009D35	CODE:00009D35                 addi    @MOTION_SAFETY_TYPE,ar2
MOTION_VALID@COIN	MOTION_VALID	COIN	1	direct:1	0x00007659	0x0000748A	CODE:0000748A                 call    MOTION_VALID@COIN
MOTOFF_LOOP@MOTION	MOTOFF_LOOP	MOTION	1	direct:1	0x00004632	0x0000464D	CODE:0000464D                 bu      MOTOFF_LOOP@MOTION
MOTOFF_PROG_ptr_0000C7BF@MOTION	MOTOFF_PROG_ptr_0000C7BF	MOTION	1	direct:1	0x0000C7BF	0x00004631	CODE:00004631                 ldi     @MOTOFF_PROG_ptr_0000C7BF@MOTION,ar4 ; LDL
MOTOROFF0_ptr_0000C7BE@MOTION	MOTOROFF0_ptr_0000C7BE	MOTION	1	direct:1	0x0000C7BE	0x00004626	CODE:00004626                 ldi     @MOTOROFF0_ptr_0000C7BE@MOTION,ar2 ; LDL
MOTOROFF12_ptr_0000C7BD@MOTION	MOTOROFF12_ptr_0000C7BD	MOTION	1	direct:1	0x0000C7BD	0x00004622	CODE:00004622                 ldi     @MOTOROFF12_ptr_0000C7BD@MOTION,ar2 ; LDL
MOVELOOP@INTRO	MOVELOOP	INTRO	1	direct:1	0x000019F9	0x00001A16	CODE:00001A16                 bu      MOVELOOP@INTRO
MP0@HSTDP	MP0	HSTDP	1	direct:1	0x00003742	0x00003752	CODE:00003752                 ble     MP0@HSTDP
MP1@HSTDP	MP1	HSTDP	1	direct:1	0x00003755	0x00003743	CODE:00003743                 be      MP1@HSTDP
MP2@HSTDP	MP2	HSTDP	1	direct:1	0x00003750	0x0000375E	CODE:0000375E                 br      MP2@HSTDP
MPB@HSTDP	MPB	HSTDP	1	direct:1	0x000035E6	0x000035F3	CODE:000035F3                 bne     MPB@HSTDP
mphmph_ptr_0000B1D0@HUD	mphmph_ptr_0000B1D0	HUD	1	direct:1	0x0000B1D0	0x00009DA2	CODE:00009DA2                 ldi     @mphmph_ptr_0000B1D0@HUD,ar2 ; LDL
MPH_BUFFERI@HUD	MPH_BUFFERI	HUD	1	direct:1	0x00009D0C	0x00009DDE	CODE:00009DDE                 ldi     @MPH_BUFFERI@HUD,ar2
mph_ptr_0000B1CE@HUD	mph_ptr_0000B1CE	HUD	1	direct:1	0x0000B1CE	0x00009D91	CODE:00009D91                 ldi     @mph_ptr_0000B1CE@HUD,ar2 ; LDL
MPL1@HSTDP	MPL1	HSTDP	1	direct:1	0x00003678	0x00003684	CODE:00003684                 bhs     MPL1@HSTDP
MPL2@HSTDP	MPL2	HSTDP	1	direct:1	0x00003683	0x0000367F	CODE:0000367F                 be      MPL2@HSTDP
MPLX@HSTDP	MPLX	HSTDP	1	direct:1	0x00003685	0x00003670	CODE:00003670                 blo     MPLX@HSTDP
MSFX@DIAG	MSFX	DIAG	1	direct:1	0x000013F8	0x000013F1	CODE:000013F1                 bu      MSFX@DIAG
MSG1@CUSA	MSG1	CUSA	1	direct:1	0x00004F9F	0x00004B5E	CODE:00004B5E                 call    MSG1@CUSA
MSG2@CUSA	MSG2	CUSA	1	direct:1	0x00004FB1	0x00004B8F	CODE:00004B8F                 call    MSG2@CUSA
MSG3@CUSA	MSG3	CUSA	1	direct:1	0x00004FC0	0x00004B9A	CODE:00004B9A                 call    MSG3@CUSA
MSOFF@DIAG	MSOFF	DIAG	1	direct:1	0x000013F2	0x000013EA	CODE:000013EA                 be      MSOFF@DIAG
MT1@HSTDP	MT1	HSTDP	1	direct:1	0x000037A8	0x000037A5	CODE:000037A5                 be      MT1@HSTDP
MT2@HSTDP	MT2	HSTDP	1	direct:1	0x000037AC	0x000037A7	CODE:000037A7                 bne     MT2@HSTDP
MT3@HSTDP	MT3	HSTDP	1	direct:1	0x000037B0	0x000037AB	CODE:000037AB                 br      MT3@HSTDP
MULTIWORD@COMP	MULTIWORD	COMP	1	direct:1	0x0000A2E5	0x0000A2DD	CODE:0000A2DD                 bgt     MULTIWORD@COMP  ; IFI
muscle_green_ptr_0000C75E@WAVE	muscle_green_ptr_0000C75E	WAVE	1	direct:1	0x0000C75E	0x00009526	CODE:00009526                 ldi     @muscle_green_ptr_0000C75E@WAVE,ar2 ; LDL
muscle_yellow_ptr_0000C75D@WAVE	muscle_yellow_ptr_0000C75D	WAVE	1	direct:1	0x0000C75D	0x00009524	CODE:00009524                 ldi     @muscle_yellow_ptr_0000C75D@WAVE,ar2 ; LDL
MUSIC_TAB_ptr_0000C86E@DIAG	MUSIC_TAB_ptr_0000C86E	DIAG	1	direct:1	0x0000C86E	0x00000B16	CODE:00000B16                 ldi     @MUSIC_TAB_ptr_0000C86E@DIAG,ar5 ; LDL
MUSIC_TAB_ptr_0000C872@DIAG	MUSIC_TAB_ptr_0000C872	DIAG	1	direct:1	0x0000C872	0x00000B51	CODE:00000B51                 ldi     @MUSIC_TAB_ptr_0000C872@DIAG,ar5 ; LDL
MWAIT0@CUSA	MWAIT0	CUSA	1	direct:1	0x00004BDF	0x00004BE1	CODE:00004BE1                 blt     MWAIT0@CUSA
MWAIT@CUSA	MWAIT	CUSA	1	direct:1	0x00004BE5	0x00004BE6	CODE:00004BE6                 bne     MWAIT@CUSA
NBON@WHEEL	NBON	WHEEL	1	direct:1	0x0000B001	0x0000AFFE	CODE:0000AFFE                 bne     NBON@WHEEL
NCBI@COIN	NCBI	COIN	1	direct:1	0x00007468	0x0000755B	CODE:0000755B                 ldi     @NCBI@COIN,ar1
NDO2@INTRO	NDO2	INTRO	1	direct:1	0x000019DC	0x000019DA	CODE:000019DA                 blt     NDO2@INTRO
NDO@INTRO	NDO	INTRO	1	direct:1	0x000019C4	0x000019C2	CODE:000019C2                 blt     NDO@INTRO
NEXTSTATE@CUSA	NEXTSTATE	CUSA	1	direct:1	0x00004FEC	0x00004FDE	CODE:00004FDE                 be      NEXTSTATE@CUSA
NEXT_BUMP_CODE@COMP	NEXT_BUMP_CODE	COMP	1	direct:1	0x0000E5FE	0x0000A362	CODE:0000A362                 sti     r0,@NEXT_BUMP_CODE@COMP ; STPI
NEXT_PAGE@ERROR	NEXT_PAGE	ERROR	1	direct:1	0x0000ABC0	0x0000AC1F	CODE:0000AC1F                 bu      NEXT_PAGE@ERROR
NEXT_STARTUP	NEXT_STARTUP		1	map:1	0x0000E4B0	0x000017FB	CODE:000017FB                 sti     r0,@NEXT_STARTUP
NFTLP@HSTDP	NFTLP	HSTDP	1	direct:1	0x00003306	0x0000330B	CODE:0000330B                 bne     NFTLP@HSTDP
NFTX@HSTDP	NFTX	HSTDP	1	direct:1	0x0000330C	0x00003308	CODE:00003308                 be      NFTX@HSTDP
NIC@WHEEL	NIC	WHEEL	1	direct:1	0x0000B005	0x0000B002	CODE:0000B002                 bne     NIC@WHEEL
NIRM@SND	NIRM	SND	1	direct:1	0x0000923F	0x0000923D	CODE:0000923D                 be      NIRM@SND
NLD@INTRO	NLD	INTRO	1	direct:1	0x000018E1	0x000018E9	CODE:000018E9                 bne     NLD@INTRO
NMS1@MATH	NMS1	MATH	1	direct:1	0x0000955E	0x0000955B	CODE:0000955B                 blt     NMS1@MATH
NNE1@MOTION	NNE1	MOTION	1	direct:1	0x00004685	0x0000467E	CODE:0000467E                 blt     NNE1@MOTION
NNWAY@ROADKILL	NNWAY	ROADKILL	1	direct:1	0x000069D0	0x000069C6	CODE:000069C6                 be      NNWAY@ROADKILL
NOACT@BACKGRND	NOACT	BACKGRND	1	direct:1	0x0000403C	0x00004020	CODE:00004020                 bgt     NOACT@BACKGRND
NOAERASE	NOAERASE		1	map:1	0x0000C970	0x00001803	CODE:00001803                 sti     r0,@NOAERASE
NOBOTTOM@PLYR	NOBOTTOM	PLYR	1	direct:1	0x000030D0	0x000030C9	CODE:000030C9                 bne     NOBOTTOM@PLYR
NOBREAK_CONTINUE@DIRQ	NOBREAK_CONTINUE	DIRQ	1	direct:1	0x00000097	0x00000094	CODE:00000094                 be      NOBREAK_CONTINUE@DIRQ
NOBUMP@COMP	NOBUMP	COMP	1	direct:1	0x0000A377	0x0000A374	CODE:0000A374                 bne     NOBUMP@COMP
NOBUMP@SIGMA	NOBUMP	SIGMA	1	direct:1	0x0000A4B0	0x0000A4AA	CODE:0000A4AA                 be      NOBUMP@SIGMA
NOCALL@AUDITS	NOCALL	AUDITS	1	direct:1	0x0000150E	0x0000150A	CODE:0000150A                 bne     NOCALL@AUDITS
NOCHECK@MOTION	NOCHECK	MOTION	1	direct:1	0x00004748	0x00004742	CODE:00004742                 bgt     NOCHECK@MOTION
NOCLEAR@ERROR	NOCLEAR	ERROR	1	direct:1	0x0000AC17	0x0000AC0F	CODE:0000AC0F                 bne     NOCLEAR@ERROR
NOCLINTON@BONUS	NOCLINTON	BONUS	1	direct:1	0x00003BF3	0x00003BEC	CODE:00003BEC                 bne     NOCLINTON@BONUS
NODIPPLOT@AUDITS	NODIPPLOT	AUDITS	1	direct:1	0x0000152A	0x00001522	CODE:00001522                 be      NODIPPLOT@AUDITS
NODIV@SIGMA	NODIV	SIGMA	1	direct:1	0x0000A501	0x0000A4FF	CODE:0000A4FF                 be      NODIV@SIGMA
NODO1@CUSA	NODO1	CUSA	1	direct:1	0x00004BCA	0x00004BC3	CODE:00004BC3                 bgt     NODO1@CUSA
NODO555@CUSA	NODO555	CUSA	1	direct:1	0x00004C0E	0x00004C0C	CODE:00004C0C                 be      NODO555@CUSA
NODO56@INTRO	NODO56	INTRO	1	direct:1	0x00001AF2	0x00001AEB	CODE:00001AEB                 be      NODO56@INTRO
NODOAP@MAP	NODOAP	MAP	1	direct:1	0x000061EB	0x000061E1	CODE:000061E1                 be      NODOAP@MAP
NODSRT@COMP	NODSRT	COMP	1	direct:1	0x0000A381	0x0000A37C	CODE:0000A37C                 bud     NODSRT@COMP
NOENTER@BONUS	NOENTER	BONUS	1	direct:1	0x00003B32	0x00003B29	CODE:00003B29                 be      NOENTER@BONUS
NOENTR2@BONUS	NOENTR2	BONUS	1	direct:1	0x00003C12	0x00003C09	CODE:00003C09                 be      NOENTR2@BONUS
NOEXTRA@BACKGRND	NOEXTRA	BACKGRND	1	direct:1	0x000040A9	0x000040A5	CODE:000040A5                 be      NOEXTRA@BACKGRND
NOGPROC@CUSA	NOGPROC	CUSA	1	direct:1	0x00004E08	0x00004E05	CODE:00004E05                 be      NOGPROC@CUSA
NOHARDLOAD@COMP	NOHARDLOAD	COMP	1	direct:1	0x0000A340	0x0000A33E	CODE:0000A33E                 be      NOHARDLOAD@COMP
NOHIDE@INTRO	NOHIDE	INTRO	1	direct:1	0x00001914	0x00001906	CODE:00001906                 be      NOHIDE@INTRO
NOINC1@COIN	NOINC1	COIN	1	direct:1	0x00007634	0x00007631	CODE:00007631                 blt     NOINC1@COIN
NOINC2@COIN	NOINC2	COIN	1	direct:1	0x0000763A	0x00007637	CODE:00007637                 blt     NOINC2@COIN
NOINITBP@HUD	NOINITBP	HUD	1	direct:1	0x00009DCD	0x00009DC5	CODE:00009DC5                 blt     NOINITBP@HUD
NOINS0@HSTDP	NOINS0	HSTDP	1	direct:1	0x00003331	0x0000332E	CODE:0000332E                 be      NOINS0@HSTDP
NOINS1@HSTDP	NOINS1	HSTDP	1	direct:1	0x0000333F	0x0000333C	CODE:0000333C                 be      NOINS1@HSTDP
NOINS2@HSTDP	NOINS2	HSTDP	1	direct:1	0x0000334B	0x00003348	CODE:00003348                 be      NOINS2@HSTDP
NOLEADINGZERO@FONT1A	NOLEADINGZERO	FONT1A	1	direct:1	0x0000A7AE	0x0000A7AA	CODE:0000A7AA                 bne     NOLEADINGZERO@FONT1A
NOLOAD@COMP	NOLOAD	COMP	1	direct:1	0x0000A3FF	0x0000A3FB	CODE:0000A3FB                 bu      NOLOAD@COMP
NONEG@MATH	NONEG	MATH	1	direct:1	0x00009700	0x000096F9	CODE:000096F9                 blt     NONEG@MATH
NONEXTE@DIAG	NONEXTE	DIAG	1	direct:1	0x00000B5F	0x00000B55	CODE:00000B55                 be      NONEXTE@DIAG
NONEXTT@DIAG	NONEXTT	DIAG	1	direct:1	0x00000B53	0x00000B49	CODE:00000B49                 be      NONEXTT@DIAG
NOO2@BACKGRND	NOO2	BACKGRND	1	direct:1	0x0000403B	0x00004039	CODE:00004039                 be      NOO2@BACKGRND
NOO2a@BACKGRND	NOO2a	BACKGRND	1	direct:1	0x00003FCD	0x00003FCB	CODE:00003FCB                 be      NOO2a@BACKGRND
NOO2d@BACKGRND	NOO2d	BACKGRND	1	direct:1	0x00003FEA	0x00003FE8	CODE:00003FE8                 be      NOO2d@BACKGRND
NOO2FF@BACKGRND	NOO2FF	BACKGRND	1	direct:1	0x00004019	0x00004017	CODE:00004017                 be      NOO2FF@BACKGRND
NOOBJ@OBJ	NOOBJ	OBJ	1	direct:1	0x00007078	0x00007053	CODE:00007053                 be      NOOBJ@OBJ
NOOVER@BACKGRND	NOOVER	BACKGRND	1	direct:1	0x00003F8A	0x00003F88	CODE:00003F88                 be      NOOVER@BACKGRND
NOOVERA@BACKGRND	NOOVERA	BACKGRND	1	direct:1	0x00004013	0x00004011	CODE:00004011                 be      NOOVERA@BACKGRND
NOOVERB@BACKGRND	NOOVERB	BACKGRND	1	direct:1	0x00004035	0x00004033	CODE:00004033                 be      NOOVERB@BACKGRND
NOOVERD@BACKGRND	NOOVERD	BACKGRND	1	direct:1	0x00003FC7	0x00003FC5	CODE:00003FC5                 be      NOOVERD@BACKGRND
NOOVERE@BACKGRND	NOOVERE	BACKGRND	1	direct:1	0x00003FE4	0x00003FE2	CODE:00003FE2                 be      NOOVERE@BACKGRND
NOPEIT@CUSA	NOPEIT	CUSA	1	direct:1	0x00004BAE	0x00004BAB	CODE:00004BAB                 bne     NOPEIT@CUSA
NOPLINK@PLYR	NOPLINK	PLYR	1	direct:1	0x00002B5E	0x00002B58	CODE:00002B58                 be      NOPLINK@PLYR
NOPLOTpot0@DIAG	NOPLOTpot0	DIAG	1	direct:1	0x00000910	0x00000901	CODE:00000901                 be      NOPLOTpot0@DIAG
NOPLOTpot1@DIAG	NOPLOTpot1	DIAG	1	direct:1	0x00000921	0x00000912	CODE:00000912                 be      NOPLOTpot1@DIAG
NOPLOTpot2@DIAG	NOPLOTpot2	DIAG	1	direct:1	0x00000932	0x00000923	CODE:00000923                 be      NOPLOTpot2@DIAG
NORMAL_ROADKILL@ROADKILL	NORMAL_ROADKILL	ROADKILL	1	direct:1	0x0000698F	0x0000698C	CODE:0000698C                 bne     NORMAL_ROADKILL@ROADKILL
NORMROW@MATH	NORMROW	MATH	1	direct:1	0x000096AB	0x0000969B	CODE:0000969B                 rptb    NORMROW@MATH
NORST@CMOS	NORST	CMOS	1	direct:1	0x000099C2	0x000099BE	CODE:000099BE                 ble     NORST@CMOS
NOSHAD@DIRQ	NOSHAD	DIRQ	1	direct:1	0x00000285	0x00000256	CODE:00000256                 be      NOSHAD@DIRQ
NOSKID@PLYR	NOSKID	PLYR	1	direct:1	0x000030FD	0x000030D9	CODE:000030D9                 blt     NOSKID@PLYR
NOSL2DIE2@SIGMA	NOSL2DIE2	SIGMA	1	direct:1	0x0000A4A9	0x0000A4A5	CODE:0000A4A5                 be      NOSL2DIE2@SIGMA
NOSMK@SIGMA	NOSMK	SIGMA	1	direct:1	0x0000A526	0x0000A522	CODE:0000A522                 blt     NOSMK@SIGMA
NOSTOPWUPDT@CUSA	NOSTOPWUPDT	CUSA	1	direct:1	0x00004CA5	0x00004CA1	CODE:00004CA1                 be      NOSTOPWUPDT@CUSA
NOT1ST@DIAG	NOT1ST	DIAG	1	direct:1	0x000008E3	0x000008DC	CODE:000008DC                 bne     NOT1ST@DIAG
NOT2ND@DIAG	NOT2ND	DIAG	1	direct:1	0x000008EC	0x000008E5	CODE:000008E5                 bne     NOT2ND@DIAG
NOT3RD@DIAG	NOT3RD	DIAG	1	direct:1	0x000008F5	0x000008EE	CODE:000008EE                 bne     NOT3RD@DIAG
NOT4TH@DIAG	NOT4TH	DIAG	1	direct:1	0x000008FE	0x000008F7	CODE:000008F7                 bne     NOT4TH@DIAG
NOTBIGOBJ@BACKGRND	NOTBIGOBJ	BACKGRND	1	direct:1	0x00004110	0x0000410C	CODE:0000410C                 be      NOTBIGOBJ@BACKGRND
NOTCLR@PALL	NOTCLR	PALL	1	direct:1	0x00009EC8	0x00009EC5	CODE:00009EC5                 bne     NOTCLR@PALL
NOTCOCONUT@COLLA	NOTCOCONUT	COLLA	1	direct:1	0x0000225C	0x00002246	CODE:00002246                 bne     NOTCOCONUT@COLLA
NOTCORNFLAKE@BACKGRND	NOTCORNFLAKE	BACKGRND	1	direct:1	0x00004091	0x00004077	CODE:00004077                 bne     NOTCORNFLAKE@BACKGRND
NOTDRIVE@BACKGRND	NOTDRIVE	BACKGRND	1	direct:1	0x00004120	0x00004117	CODE:00004117                 bne     NOTDRIVE@BACKGRND
NOTDYNAMIC@OBJ	NOTDYNAMIC	OBJ	1	direct:1	0x0000713B	0x00007131	CODE:00007131                 be      NOTDYNAMIC@OBJ
NOTGO@PLYR	NOTGO	PLYR	1	direct:1	0x00002A99	0x00002A96	CODE:00002A96                 bgt     NOTGO@PLYR
NOTGROUND@BACKGRND	NOTGROUND	BACKGRND	1	direct:1	0x0000412A	0x00004121	CODE:00004121                 bne     NOTGROUND@BACKGRND
NOTHELI@COLLA	NOTHELI	COLLA	1	direct:1	0x00002659	0x00002649	CODE:00002649                 bne     NOTHELI@COLLA
NOTINTRO@INTRO	NOTINTRO	INTRO	1	direct:1	0x00001DA1	0x00001D9D	CODE:00001D9D                 bne     NOTINTRO@INTRO
NOTLINKED@COLLA	NOTLINKED	COLLA	1	direct:1	0x000023FB	0x000023F8	CODE:000023F8                 be      NOTLINKED@COLLA
NOTLOST@HUD	NOTLOST	HUD	1	direct:1	0x00009D57	0x00009D49	CODE:00009D49                 bgt     NOTLOST@HUD
NOTNEG@MATH	NOTNEG	MATH	1	direct:1	0x00009535	0x00009532	CODE:00009532                 bge     NOTNEG@MATH
NOTNIN@BONUS	NOTNIN	BONUS	1	direct:1	0x00003B3A	0x00003B36	CODE:00003B36                 bne     NOTNIN@BONUS
NOTOFF@PLYR	NOTOFF	PLYR	1	direct:1	0x00002CE8	0x00002CDD	CODE:00002CDD                 be      NOTOFF@PLYR
NOTPERR@MOTION	NOTPERR	MOTION	1	direct:1	0x00004A06	0x000049FE	CODE:000049FE                 bne     NOTPERR@MOTION
NOTPRECOL@SIGMA	NOTPRECOL	SIGMA	1	direct:1	0x0000A508	0x0000A503	CODE:0000A503                 bhs     NOTPRECOL@SIGMA
NOTQQERRORX@MOTION	NOTQQERRORX	MOTION	1	direct:1	0x00004A15	0x00004A12	CODE:00004A12                 bne     NOTQQERRORX@MOTION
NOTQQERRORY@MOTION	NOTQQERRORY	MOTION	1	direct:1	0x00004A19	0x00004A16	CODE:00004A16                 bne     NOTQQERRORY@MOTION
NOTQQERRORZ@MOTION	NOTQQERRORZ	MOTION	1	direct:1	0x00004A2C	0x00004A1A	CODE:00004A1A                 bne     NOTQQERRORZ@MOTION
NOTQSTATUS@MOTION	NOTQSTATUS	MOTION	1	direct:1	0x00004A11	0x00004A07	CODE:00004A07                 bne     NOTQSTATUS@MOTION
NOTRESETVOL@SND	NOTRESETVOL	SND	1	direct:1	0x0000922A	0x00009224	CODE:00009224                 be      NOTRESETVOL@SND
NOTRET@DIAG	NOTRET	DIAG	1	direct:1	0x00000D97	0x00000D93	CODE:00000D93                 bne     NOTRET@DIAG
NOTRUT@BONUS	NOTRUT	BONUS	1	direct:1	0x00003F6D	0x00003F69	CODE:00003F69                 bne     NOTRUT@BONUS
NOTRVSTRK@BACKGRND	NOTRVSTRK	BACKGRND	1	direct:1	0x0000413E	0x0000413C	CODE:0000413C                 be      NOTRVSTRK@BACKGRND
NOTSIGN@BACKGRND	NOTSIGN	BACKGRND	1	direct:1	0x00004134	0x0000412B	CODE:0000412B                 bne     NOTSIGN@BACKGRND
NOTTLRST@MOTION	NOTTLRST	MOTION	1	direct:1	0x00004785	0x0000476C	CODE:0000476C                 bgt     NOTTLRST@MOTION
NOTUPA@DIAG	NOTUPA	DIAG	1	direct:1	0x00000DA9	0x00000D98	CODE:00000D98                 bne     NOTUPA@DIAG
NOT_1PAL@OBJ	NOT_1PAL	OBJ	1	direct:1	0x0000704C	0x00007043	CODE:00007043                 be      NOT_1PAL@OBJ
NOT_ATOZ@BONUS	NOT_ATOZ	BONUS	1	direct:1	0x00003B50	0x00003B4B	CODE:00003B4B                 bne     NOT_ATOZ@BONUS
NOT_F1@SND	NOT_F1	SND	1	direct:1	0x000092B9	0x0000927B	CODE:0000927B                 bne     NOT_F1@SND
NOT_F4@SND	NOT_F4	SND	1	direct:1	0x000092C8	0x000092BA	CODE:000092BA                 bne     NOT_F4@SND
NOT_FIRST_TIME@HSTDP	NOT_FIRST_TIME	HSTDP	1	direct:1	0x00003301	0x000032FE	CODE:000032FE                 bne     NOT_FIRST_TIME@HSTDP
NOT_ILLUM@OBJ	NOT_ILLUM	OBJ	1	direct:1	0x00007042	0x0000703E	CODE:0000703E                 be      NOT_ILLUM@OBJ
NOT_NEXT_PAGE@ERROR	NOT_NEXT_PAGE	ERROR	1	direct:1	0x0000AC20	0x0000AC18	CODE:0000AC18                 bne     NOT_NEXT_PAGE@ERROR
NOT_ON_SUPPROADLIST@OBJ	NOT_ON_SUPPROADLIST	OBJ	1	direct:1	0x00007123	0x0000711E	CODE:0000711E                 be      NOT_ON_SUPPROADLIST@OBJ
NOT_ON_SUPPXLIST@OBJ	NOT_ON_SUPPXLIST	OBJ	1	direct:1	0x0000710D	0x00007108	CODE:00007108                 be      NOT_ON_SUPPXLIST@OBJ
NOT_PACKED_PAL@PALL	NOT_PACKED_PAL	PALL	1	direct:1	0x00009EE0	0x00009ED3	CODE:00009ED3                 bge     NOT_PACKED_PAL@PALL
NOT_ROADKILL@COLLA	NOT_ROADKILL	COLLA	1	direct:1	0x0000238B	0x00002388	CODE:00002388                 bne     NOT_ROADKILL@COLLA
NOVOL@SND	NOVOL	SND	1	direct:1	0x000091D7	0x000091D5	CODE:000091D5                 be      NOVOL@SND
NOVRDD@BACKGRND	NOVRDD	BACKGRND	1	direct:1	0x0000409D	0x0000409B	CODE:0000409B                 be      NOVRDD@BACKGRND
NOWARP@BACKGRND	NOWARP	BACKGRND	1	direct:1	0x00003F91	0x00003F83	CODE:00003F83                 be      NOWARP@BACKGRND
NOWTLD@COMP	NOWTLD	COMP	1	direct:1	0x0000A3FC	0x0000A3F0	CODE:0000A3F0                 be      NOWTLD@COMP
NOWTOEXIT@DIAG	NOWTOEXIT	DIAG	1	direct:1	0x00000874	0x00000871	CODE:00000871                 bne     NOWTOEXIT@DIAG
NOXIT@DIAG	NOXIT	DIAG	1	direct:1	0x00000B47	0x00000B44	CODE:00000B44                 be      NOXIT@DIAG
NO_ATTR_COL@COLLA	NO_ATTR_COL	COLLA	1	direct:1	0x000021E8	0x000021E2	CODE:000021E2                 bne     NO_ATTR_COL@COLLA
NO_CENTER@TEXT	NO_CENTER	TEXT	1	direct:1	0x00007A88	0x00007A83	CODE:00007A83                 be      NO_CENTER@TEXT
NO_COLORS@PLYR	NO_COLORS	PLYR	1	direct:1	0x00002E55	0x00002E48	CODE:00002E48                 be      NO_COLORS@PLYR
NO_ERRORMIL@MOTION	NO_ERRORMIL	MOTION	1	direct:1	0x00004585	0x00004578	CODE:00004578                 be      NO_ERRORMIL@MOTION
NO_ERRORS@DIAG	NO_ERRORS	DIAG	1	direct:1	0x00001189	0x0000117E	CODE:0000117E                 be      NO_ERRORS@DIAG
NO_FLAME@PLYR	NO_FLAME	PLYR	1	direct:1	0x000030EE	0x000030EA	CODE:000030EA                 bgt     NO_FLAME@PLYR
NO_INSERTCOINS@COIN	NO_INSERTCOINS	COIN	1	direct:1	0x000074DC	0x000074CB	CODE:000074CB                 bgt     NO_INSERTCOINS@COIN
NO_INSERTCOINSM@COIN	NO_INSERTCOINSM	COIN	1	direct:1	0x00007609	0x000075F8	CODE:000075F8                 bgt     NO_INSERTCOINSM@COIN
NO_LO_SAFETY_ERROR@MOTION	NO_LO_SAFETY_ERROR	MOTION	1	direct:1	0x000045ED	0x000045EB	CODE:000045EB                 be      NO_LO_SAFETY_ERROR@MOTION
NO_NEG@ROADKILL	NO_NEG	ROADKILL	1	direct:1	0x00006AC1	0x00006ABF	CODE:00006ABF                 bge     NO_NEG@ROADKILL
NO_NEWLOAD@BACKGRND	NO_NEWLOAD	BACKGRND	1	direct:1	0x0000419C	0x0000419B	CODE:0000419B                 be      NO_NEWLOAD@BACKGRND
NO_NEW_MOTION_ERRORS@MOTION	NO_NEW_MOTION_ERRORS	MOTION	1	direct:1	0x00004757	0x00004753	CODE:00004753                 be      NO_NEW_MOTION_ERRORS@MOTION
NO_PREVMOTION_ERRORS@MOTION	NO_PREVMOTION_ERRORS	MOTION	1	direct:1	0x0000476B	0x00004749	CODE:00004749                 be      NO_PREVMOTION_ERRORS@MOTION
NO_SMOKE@PLYR	NO_SMOKE	PLYR	1	direct:1	0x000030D7	0x000030D3	CODE:000030D3                 blt     NO_SMOKE@PLYR
NO_START@COIN	NO_START	COIN	1	direct:1	0x000074AE	0x000074AA	CODE:000074AA                 blt     NO_START@COIN
NO_TOSTART@COIN	NO_TOSTART	COIN	1	direct:1	0x00007577	0x00007570	CODE:00007570                 bgt     NO_TOSTART@COIN
